Id;Vehiculo;Fecha;Tag;Tipo Residuo;Tipo Contenedor;Frecuencia RSU;Municipio;Poligono;Ruta;Peso;refSortingType
101788;2618JYP;28/12/2018 06:42:00;F09D7D;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;23;18,00;SortingType:6
101786;2618JYP;28/12/2018 06:40:59;F0896E;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;23;30,00;SortingType:6
101787;2618JYP;28/12/2018 06:40:59;F09134;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;23;14,00;SortingType:6
101785;2618JYP;28/12/2018 06:40:00;EFE012;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;23;14,00;SortingType:6
101784;2618JYP;28/12/2018 06:35:00;F0BA93;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;SIN ASIGNAR;23;18,00;SortingType:6
101783;2618JYP;28/12/2018 06:31:00;F09BDD;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;SIN ASIGNAR;23;1,00;SortingType:6
101782;2618JYP;28/12/2018 06:29:00;F08B3F;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;SIN ASIGNAR;23;8,00;
101781;2618JYP;28/12/2018 06:27:00;B57738;Papel-Cartón;Ct pc 1100;1;ZAMUDIO;TORRELARRAGOITI;23;18,00;SortingType:6
102212;7501JXG;27/12/2018 12:29:59;F0815F;Papel-Cartón;Cl pc 3200;3;ZAMUDIO;AREA URBANA;2;12,00;SortingType:7
102211;7501JXG;27/12/2018 12:26:00;F094E9;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;26,00;SortingType:7
102210;7501JXG;27/12/2018 12:22:59;F0A402;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;90,00;SortingType:7
102209;7501JXG;27/12/2018 12:22:00;F0AA46;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;34,00;SortingType:7
102208;7501JXG;27/12/2018 12:20:00;F0C8DC;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;2;16,00;SortingType:7
102207;7501JXG;27/12/2018 12:18:59;F0986F;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;2;10,00;SortingType:7
102206;7501JXG;27/12/2018 12:15:59;F0986F;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;2;38,00;SortingType:7
102205;7501JXG;27/12/2018 12:13:59;F0BD14;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;34,00;SortingType:7
102204;7501JXG;27/12/2018 12:09:59;F0C215;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;54,00;SortingType:7
102203;7501JXG;27/12/2018 12:08:00;F0BDAF;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;16,00;SortingType:7
102202;7501JXG;27/12/2018 12:06:59;F093FE;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;12,00;SortingType:7
102201;7501JXG;27/12/2018 12:04:00;F08144;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;40,00;SortingType:7
102200;7501JXG;27/12/2018 12:02:59;F0B5A8;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;112,00;SortingType:7
102199;7501JXG;27/12/2018 12:00:59;F0A0EE;Papel-Cartón;Cl pc 3200;2;ZAMUDIO;AREA URBANA;2;118,00;SortingType:7
102198;7501JXG;27/12/2018 11:57:59;F0CEEB;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;2;32,00;SortingType:7
102197;7501JXG;27/12/2018 11:55:00;F088B9;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;32,00;SortingType:7
102196;7501JXG;27/12/2018 11:51:00;F07BD1;Papel-Cartón;Cl pc 3200;2;ZAMUDIO;AREA URBANA;2;2,00;SortingType:7
101696;2618JYP;27/12/2018 08:12:59;B5417A;Papel-Cartón;Ct pc 360;2;ZAMUDIO;UGALDEGUREN I;23;229,00;SortingType:6
101675;2618JYP;27/12/2018 07:32:59;B54220;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;23;7,00;SortingType:6
101662;2618JYP;27/12/2018 07:00:59;B54B18;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;23;153,00;SortingType:6
101661;2618JYP;27/12/2018 07:00:00;B590CB;Papel-Cartón;Ct pc 800;2;ZAMUDIO;UGALDEGUREN II;23;74,00;SortingType:6
101588;1541CLM;24/12/2018 12:15:00;B57B2A;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;13;14,00;SortingType:6
101586;1541CLM;24/12/2018 12:13:00;B591BE;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;13;126,00;SortingType:6
101583;1541CLM;24/12/2018 12:08:59;B57EF3;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;13;28,00;SortingType:6
100151;7501JXG;22/12/2018 09:24:00;F07BD1;Papel-Cartón;Cl pc 3200;2;ZAMUDIO;AREA URBANA;6;10,00;SortingType:7
100102;7501JXG;22/12/2018 07:43:00;F0CEEB;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;6;32,00;SortingType:7
100101;7501JXG;22/12/2018 07:41:00;F088B9;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;6;6,00;SortingType:7
100100;7501JXG;22/12/2018 07:38:00;F0A0EE;Papel-Cartón;Cl pc 3200;2;ZAMUDIO;AREA URBANA;6;8,00;SortingType:7
100099;7501JXG;22/12/2018 07:36:00;F094E9;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;24;50,00;SortingType:7
100098;7501JXG;22/12/2018 07:34:00;F0A402;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;24;46,00;SortingType:7
100097;7501JXG;22/12/2018 07:32:59;F0AA46;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;24;68,00;SortingType:7
100095;7501JXG;22/12/2018 07:30:59;F0986F;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;24;54,00;SortingType:7
100096;7501JXG;22/12/2018 07:30:59;F0C8DC;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;24;52,00;SortingType:7
100094;7501JXG;22/12/2018 07:29:00;F0BD14;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;24;60,00;SortingType:7
100093;7501JXG;22/12/2018 07:27:00;F0C215;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;24;70,00;SortingType:7
100092;7501JXG;22/12/2018 07:25:00;F0BDAF;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;24;40,00;SortingType:7
100091;7501JXG;22/12/2018 07:23:00;F093FE;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;24;86,00;SortingType:7
100090;7501JXG;22/12/2018 07:21:00;F08144;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;24;60,00;SortingType:7
100089;7501JXG;22/12/2018 07:20:00;F0B5A8;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;24;52,00;SortingType:7
99449;2618JYP;21/12/2018 12:27:59;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;25;41,00;
99450;2618JYP;21/12/2018 12:27:59;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;25;100,00;
99434;2618JYP;21/12/2018 12:06:00;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;25;141,00;
101402;1541CLM;21/12/2018 11:46:00;B57812;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;17;19,00;SortingType:6
99400;2618JYP;21/12/2018 11:14:00;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;25;10,00;
101297;1541CLM;21/12/2018 09:58:00;B57F39;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;17;9,00;SortingType:6
99393;2618JYP;21/12/2018 09:47:00;B57738;Papel-Cartón;Ct pc 1100;1;ZAMUDIO;TORRELARRAGOITI;24;10,00;SortingType:6
99392;2618JYP;21/12/2018 09:35:00;B595FA;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;24;28,00;SortingType:6
99391;2618JYP;21/12/2018 09:33:59;B5440C;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;24;67,00;SortingType:6
99373;2618JYP;21/12/2018 08:55:59;F0AC86;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;12,00;SortingType:6
99372;2618JYP;21/12/2018 08:55:00;F0C2C0;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;12,00;SortingType:6
99371;2618JYP;21/12/2018 08:51:00;F0BA93;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;SIN ASIGNAR;24;125,00;SortingType:6
99370;2618JYP;21/12/2018 08:48:59;F0B20D;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;PARQUE TECNOLOGICO;24;32,00;SortingType:6
98627;2618JYP;21/12/2018 08:46:00;F0896E;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;24;17,00;SortingType:6
99369;2618JYP;21/12/2018 08:44:59;F09134;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;24;20,00;SortingType:6
99368;2618JYP;21/12/2018 08:44:59;EFE012;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;24;32,00;SortingType:6
99367;2618JYP;21/12/2018 08:44:00;F09D7D;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;24;11,00;SortingType:6
99366;2618JYP;21/12/2018 08:42:59;F0841B;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;24;21,00;SortingType:6
99365;2618JYP;21/12/2018 08:39:00;F08EAE;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;0,00;SortingType:6
99364;2618JYP;21/12/2018 08:37:00;F0BA64;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;0,00;SortingType:6
99362;2618JYP;21/12/2018 08:33:59;F0B726;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;0,00;SortingType:6
99363;2618JYP;21/12/2018 08:33:59;F0C5CA;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;0,00;SortingType:6
99359;2618JYP;21/12/2018 08:28:59;8EF3E4;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;0,00;
99358;2618JYP;21/12/2018 08:26:00;F0897C;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;47,00;SortingType:6
99356;2618JYP;21/12/2018 08:23:59;F08E0A;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;0,00;SortingType:6
99357;2618JYP;21/12/2018 08:23:59;F09F84;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;0,00;SortingType:6
99355;2618JYP;21/12/2018 08:21:59;F099AF;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;0,00;
99345;2618JYP;21/12/2018 08:03:00;F09EF9;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;0,00;SortingType:6
99346;2618JYP;21/12/2018 08:03:00;F08B65;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;0,00;SortingType:6
99344;2618JYP;21/12/2018 07:59:00;F0C6DD;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;2,00;SortingType:6
99343;2618JYP;21/12/2018 07:57:00;F0BC67;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;PARQUE TECNOLOGICO;24;9,00;SortingType:6
99342;2618JYP;21/12/2018 07:54:00;F0A3D4;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;13,00;SortingType:6
99340;2618JYP;21/12/2018 07:47:59;F07DE1;Papel-Cartón;Ct pc 800;5;ZAMUDIO;PARQUE TECNOLOGICO;24;63,00;SortingType:6
99339;2618JYP;21/12/2018 07:47:00;F0B38D;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;12,00;SortingType:6
99338;2618JYP;21/12/2018 07:45:59;F08A9C;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;5,00;SortingType:6
99948;7501JXG;21/12/2018 07:45:59;F0A402;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;11;26,00;SortingType:7
99337;2618JYP;21/12/2018 07:43:59;F0C9DD;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;44,00;SortingType:6
99947;7501JXG;21/12/2018 07:43:59;F0C8DC;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;11;32,00;SortingType:7
99946;7501JXG;21/12/2018 07:43:00;F0986F;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;11;66,00;SortingType:7
99336;2618JYP;21/12/2018 07:41:59;F0A6D4;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;3,00;SortingType:6
99945;7501JXG;21/12/2018 07:41:59;F0BD14;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;11;58,00;SortingType:7
99335;2618JYP;21/12/2018 07:41:00;F0BC93;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;64,00;SortingType:6
99334;2618JYP;21/12/2018 07:39:59;F0C7EE;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;14,00;SortingType:6
99333;2618JYP;21/12/2018 07:39:59;F0BE51;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;51,00;SortingType:6
99944;7501JXG;21/12/2018 07:38:00;F08144;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;11;36,00;SortingType:7
99943;7501JXG;21/12/2018 07:36:59;F0B5A8;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;11;78,00;SortingType:7
99332;2618JYP;21/12/2018 07:36:59;F08DD9;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;42,00;SortingType:6
99331;2618JYP;21/12/2018 07:34:00;F09BDD;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;SIN ASIGNAR;24;11,00;SortingType:6
99330;2618JYP;21/12/2018 07:32:00;F08B3F;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;SIN ASIGNAR;24;27,00;
99329;2618JYP;21/12/2018 07:29:00;8BA60F;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;24;0,00;SortingType:6
99328;2618JYP;21/12/2018 07:27:59;8B5784;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;24;0,00;SortingType:6
99327;2618JYP;21/12/2018 07:27:59;8BB741;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;24;0,00;
99326;2618JYP;21/12/2018 07:23:00;8BA51B;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;24;18,00;SortingType:6
99325;2618JYP;20/12/2018 14:19:59;B58FF8;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;23;55,00;SortingType:6
99324;2618JYP;20/12/2018 14:19:00;B5424E;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;23;36,00;SortingType:6
99320;2618JYP;20/12/2018 12:54:59;B54C91;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;23;10,00;
99271;2618JYP;20/12/2018 11:55:00;B5417A;Papel-Cartón;Ct pc 360;2;ZAMUDIO;UGALDEGUREN I;23;24,00;SortingType:6
101093;1541CLM;20/12/2018 10:18:59;B591BE;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;16;144,00;SortingType:6
101040;1541CLM;20/12/2018 09:13:59;B57B2A;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;16;65,00;SortingType:6
101032;1541CLM;20/12/2018 09:04:59;B57EF3;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;16;11,00;SortingType:6
99189;2618JYP;20/12/2018 08:42:59;B54B18;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;23;29,00;SortingType:6
99188;2618JYP;20/12/2018 08:42:00;B590CB;Papel-Cartón;Ct pc 800;2;ZAMUDIO;UGALDEGUREN II;23;16,00;SortingType:6
99175;2618JYP;20/12/2018 08:28:59;B54220;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;23;35,00;SortingType:6
99123;2618JYP;20/12/2018 07:27:00;B54333;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;23;11,00;SortingType:6
99828;7501JXG;20/12/2018 05:41:00;F087B6;Papel-Cartón;Cl pc 3200;2;ZAMUDIO;SIN ASIGNAR;4;32,00;SortingType:7
99827;7501JXG;20/12/2018 05:37:59;F0B86C;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;SIN ASIGNAR;4;50,00;SortingType:7
99826;7501JXG;20/12/2018 05:33:59;F0C2B4;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;SIN ASIGNAR;4;66,00;SortingType:7
99101;2618JYP;19/12/2018 13:30:00;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;30,00;
99100;2618JYP;19/12/2018 13:27:59;8EFFC8;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;PINOA;22;83,00;SortingType:6
99099;2618JYP;19/12/2018 13:25:59;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;14,00;
99098;2618JYP;19/12/2018 13:23:00;8BC393;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;PINOA;22;41,00;SortingType:6
99097;2618JYP;19/12/2018 13:20:00;8EE15E;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;PINOA;22;51,00;SortingType:6
99096;2618JYP;19/12/2018 13:18:59;8BAC26;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;PINOA;22;22,00;SortingType:6
99095;2618JYP;19/12/2018 13:18:00;8EB28A;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;PINOA;22;16,00;SortingType:6
99093;2618JYP;19/12/2018 13:14:59;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;8,00;
99094;2618JYP;19/12/2018 13:14:59;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;27,00;
99092;2618JYP;19/12/2018 13:14:00;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;15,00;
99091;2618JYP;19/12/2018 13:09:59;B540AD;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;0,00;SortingType:6
99090;2618JYP;19/12/2018 13:09:00;B540AD;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;29,00;SortingType:6
99089;2618JYP;19/12/2018 13:09:00;B54C58;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;15,00;SortingType:6
99088;2618JYP;19/12/2018 13:07:00;B56DB6;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;32,00;SortingType:6
99087;2618JYP;19/12/2018 13:05:00;B57CCF;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;7,00;SortingType:6
99086;2618JYP;19/12/2018 13:02:00;B550D4;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;78,00;SortingType:6
99085;2618JYP;19/12/2018 13:02:00;B54221;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;54,00;SortingType:6
99083;2618JYP;19/12/2018 13:00:59;B54258;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;22,00;SortingType:6
99084;2618JYP;19/12/2018 13:00:59;B59075;Papel-Cartón;Ct pc 800;2;ZAMUDIO;UGALDEGUREN III;22;99,00;SortingType:6
99082;2618JYP;19/12/2018 13:00:00;B58EC0;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;207,00;SortingType:6
99081;2618JYP;19/12/2018 12:56:59;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;180,00;
99079;2618JYP;19/12/2018 12:54:59;B578EE;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;15,00;SortingType:6
99080;2618JYP;19/12/2018 12:54:59;B578EE;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;2,00;SortingType:6
99078;2618JYP;19/12/2018 12:49:00;B578CE;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;24,00;SortingType:6
99077;2618JYP;19/12/2018 12:47:00;B54BB8;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;44,00;SortingType:6
99075;2618JYP;19/12/2018 12:45:00;B57BC9;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;43,00;SortingType:6
99076;2618JYP;19/12/2018 12:45:00;B56E9B;Papel-Cartón;Ct pc 360;2;ZAMUDIO;UGALDEGUREN III;22;5,00;SortingType:6
99074;2618JYP;19/12/2018 12:44:00;B54C4A;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;49,00;SortingType:6
99073;2618JYP;19/12/2018 12:42:59;B59010;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;55,00;SortingType:6
99072;2618JYP;19/12/2018 12:42:00;B58FC4;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;81,00;SortingType:6
99071;2618JYP;19/12/2018 12:38:59;8EC449;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;81,00;SortingType:6
99067;2618JYP;19/12/2018 12:31:59;A715DD;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;10,00;SortingType:6
99053;2618JYP;19/12/2018 12:04:00;B54152;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;20,00;SortingType:6
99052;2618JYP;19/12/2018 12:02:00;8B9DB8;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;62,00;
99051;2618JYP;19/12/2018 12:00:59;B54B54;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;21,00;SortingType:6
99046;2618JYP;19/12/2018 11:53:59;B57C84;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;54,00;SortingType:6
99045;2618JYP;19/12/2018 11:53:59;B54C2A;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;51,00;SortingType:6
99044;2618JYP;19/12/2018 11:51:59;B57BF9;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;26,00;SortingType:6
99043;2618JYP;19/12/2018 11:51:00;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;16,00;
99042;2618JYP;19/12/2018 11:50:00;B57639;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;32,00;SortingType:6
99041;2618JYP;19/12/2018 11:48:59;B57CAB;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;43,00;SortingType:6
99039;2618JYP;19/12/2018 11:46:59;B54A17;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;29,00;
99040;2618JYP;19/12/2018 11:46:59;B54A17;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;4,00;
99038;2618JYP;19/12/2018 11:46:00;B57CBC;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;56,00;SortingType:6
99033;2618JYP;19/12/2018 11:30:59;B57AE2;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;25,00;SortingType:6
99032;2618JYP;19/12/2018 11:26:59;B54C4F;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;8,00;SortingType:6
99031;2618JYP;19/12/2018 11:23:00;8BA476;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;26,00;SortingType:6
99030;2618JYP;19/12/2018 11:17:00;8BBD5E;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;65,00;SortingType:6
99029;2618JYP;19/12/2018 11:14:00;8EFB09;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;37,00;SortingType:6
99028;2618JYP;19/12/2018 11:12:59;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;33,00;
99027;2618JYP;19/12/2018 11:08:59;B54A4C;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;61,00;SortingType:6
98987;2618JYP;19/12/2018 09:15:59;8F072A;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;13,00;
98986;2618JYP;19/12/2018 09:13:59;B549CB;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;37,00;
98985;2618JYP;19/12/2018 09:13:00;B54C0E;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;41,00;SortingType:6
98984;2618JYP;19/12/2018 09:11:00;B54E04;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;57,00;SortingType:6
98983;2618JYP;19/12/2018 09:09:59;B58C24;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;18,00;
98978;2618JYP;19/12/2018 09:00:00;B57D2B;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;35,00;
98979;2618JYP;19/12/2018 09:00:00;B57D2B;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;22;2,00;
98965;2618JYP;19/12/2018 08:37:00;B58C14;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;12,00;SortingType:6
98966;2618JYP;19/12/2018 08:37:00;B58C14;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;4,00;SortingType:6
